tdate;ttext;tgeo
2016-07-21 06:08:02;В МГУ создали безопасные наночастицы для лечения рака https://t.co/MptkvI9y3A;None
2016-07-21 06:07:52;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 06:06:02;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 06:05:19;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 06:05:02;Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 06:02:44;В МГУ создали безопасные наночастицы для лечения рака  Учёные из России (МГУ) при сотрудниче https://t.co/B1I64PREHn https://t.co/0p6EHhtSUX;None
2016-07-21 06:01:23;В МГУ создали безопасные наночастицы для лечения рака;None
2016-07-21 06:01:13;МГУ отказывается отдавать свои земли под застройку https://t.co/VmOdgx9mFu https://t.co/CQBKI08V6y;None
2016-07-21 05:59:20;Пришла моя любимая преподавательница филфака МГУ, от взгляда на которую во мне просыпается гном Ворчун. Всем утро :))))))))))))))));None
2016-07-21 05:58:15;В МГУ создали безопасные наночастицы для лечения рака;None
2016-07-21 05:58:07;В МГУ создали безопасные наночастицы для лечения рака https://t.co/dldqzqubTq https://t.co/ROKF2winIN;None
2016-07-21 05:55:12;В МГУ создали безопасные наночастицы для лечения рака #Наука;None
2016-07-21 05:53:25;В МГУ создали безопасные наночастицы для лечения рака;None
2016-07-21 05:53:25;В МГУ создали безопасные наночастицы для лечения рака;None
2016-07-21 05:53:25;В МГУ создали безопасные наночастицы для лечения рака;None
2016-07-21 05:53:25;В МГУ создали безопасные наночастицы для лечения рака;None
2016-07-21 05:53:22;В МГУ создали безопасные наночастицы для лечения рака;None
2016-07-21 05:53:21;#fyseo_ru #наука В МГУ создали безопасные наночастицы для лечения рака  #взаимный #читаю #ru;None
2016-07-21 05:53:20;В МГУ создали безопасные наночастицы для лечения рака  https://t.co/TWaK7wtNh6;None
2016-07-21 05:49:21;Покажите, что Вы все-таки из МГУ, а не из какой-нибудь другой шарашкиной конторы.;None
2016-07-21 05:47:25;#новости #news В МГУ создали безопасные наночастицы для лечения рака: Учёные из России (МГУ) при с... https://t.co/UdHkPGWkfi @NewsProRU;None
2016-07-21 05:47:25;#новости #news МГУ вошел в топ-10 рейтинга вузов стран БРИКС: Опубликован рейтинг ВУЗов среди госу... https://t.co/S8mSUTAwjz @NewsProRU;None
2016-07-21 05:47:25;#новости #news В МГУ создали безопасные наночастицы для лечения рака: Учёные из России (МГУ) при с... https://t.co/QDEo4n15N4 @NewsProRU;None
2016-07-21 05:47:24;#новости #news МГУ вошел в топ-10 рейтинга вузов стран БРИКС: Опубликован рейтинг ВУЗов среди госу... https://t.co/8nnsxw78uC @NewsProRU;None
2016-07-21 05:47:10;RT @Dissernet: Караогланов Александр Сергеевич, кандидат социологических наук из МГУ @msu_ru   https://t.co/aPLJtN31Ax https://t.co/YmGN1UV…;None
2016-07-21 05:46:55;В МГУ создали безопасные наночастицы для лечения рака https://t.co/KIWISQeHGU;None
2016-07-21 05:45:43;В МГУ создали безопасные наночастицы для лечения рака https://t.co/BWOvC2Rzcb;None
2016-07-21 05:45:16;RT @Dissernet: Любалин Андрей Александрович, кандидат социологических наук из МГУ @msu_ru  https://t.co/LSMXlTT34s https://t.co/6LtsQEmlex;None
2016-07-21 05:45:13;МГУ вошел в топ-10 рейтинга вузов стран БРИКС  Опубликован рейтинг ВУЗов среди государств, у https://t.co/CxYHcDEpmi https://t.co/WcADJKgdad;None
2016-07-21 05:40:40;В МГУ созданы безвредные наночастицы для лечения рака;None
2016-07-21 05:35:12;В МГУ создали безопасные наночастицы для лечения рака;None
2016-07-21 05:35:11;В МГУ создали безопасные наночастицы для лечения рака;None
2016-07-21 05:35:11;В МГУ создали безопасные наночастицы для лечения рака;None
2016-07-21 05:35:09;Учёным из Московского государственного университета (МГУ) вместе с немецкими коллегами удалось создать кремниевые наночастицы, которые…;None
2016-07-21 05:33:37;RT @mathOO7tutor: Занятие ведет #репетитор #МГУ #кафедры общей #физики #МФТИ, старший #преподаватель физики #ЗФТШ #сотрудник #лаборатории #…;None
2016-07-21 05:32:08;В МГУ создали безопасные наночастицы для лечения рака: Учёным из Московского… https://t.co/xu6eamec90 #vk;None
2016-07-21 05:30:41;Учёным из Московского государственного университета (МГУ) вместе с немецкими коллегами удалось создать кремниевые…;None
2016-07-21 05:29:57;В МГУ создали безопасные наночастицы для лечения рака #НАУКА;None
2016-07-21 05:27:46;В МГУ создали безопасные наночастицы для лечения рака #Здоровье;None
2016-07-21 05:25:19;В МГУ создали безопасные наночастицы для лечения рака;None
2016-07-21 05:25:18;В МГУ создали безопасные наночастицы для лечения рака;None
2016-07-21 05:25:18;В МГУ создали безопасные наночастицы для лечения рака;None
2016-07-21 05:25:18;В МГУ создали безопасные наночастицы для лечения рака;None
2016-07-21 05:25:18;В МГУ создали безопасные наночастицы для лечения рака;None
